369	14	1
2472	695	4
2904	388	1
1914	413	1
2904	276	4
3398	31	2
4898	7	1
2934	122	5
1110	691	3
4252	174	3
714	298	3
3647	598	1
164	962	1
47	278	2
5120	687	1
1578	769	2
3092	708	3
4494	417	3
5101	947	1
2581	851	3
2856	527	1
1990	336	3
3756	457	2
44	552	1
2681	418	1
1669	183	3
5282	444	4
2481	804	2
1548	798	1
4548	968	2
5040	434	1
3520	997	1
4349	751	1
2967	651	1
3724	886	4
3302	427	1
1665	293	2
2741	207	1
966	121	3
1769	673	2
1038	241	1
5009	810	4
746	646	1
537	458	1
1101	158	2
611	168	2
83	718	2
1846	311	1
3001	770	4
560	636	2
5033	659	1
3214	689	2
3203	281	1
744	58	2
2134	206	1
1117	148	1
4905	588	3
3677	444	1
3936	132	3
5061	27	4
2879	711	2
4330	670	3
3483	336	1
1026	526	1
399	962	3
3450	753	2
3134	509	1
3536	853	2
4891	172	1
988	33	2
2022	885	1
568	701	1
2617	300	1
5113	110	4
873	873	3
307	415	1
3038	448	2
4755	363	1
3760	889	3
4839	508	1
4268	242	4
47	345	2
1135	637	1
56	59	1
975	912	2
1670	647	1
2251	119	1
2128	938	4
4125	512	2
1030	276	2
2669	157	1
811	138	3
3047	762	1
1674	36	3
589	995	4
3882	93	1
3501	416	1
2857	835	1
1738	428	1
1221	845	1
3142	585	1
2505	679	1
2107	889	4
3573	12	1
3938	841	1
3122	914	2
4271	139	3
1432	443	1
4010	599	1
3869	104	3
480	728	3
1703	93	5
4452	405	1
81	82	1
774	221	2
3526	690	1
1202	752	1
4456	808	2
2330	846	1
2474	658	2
4506	759	3
3062	818	2
5099	724	1
701	824	4
2945	604	1
3106	382	1
5257	973	1
4322	849	1
3917	745	1
3046	545	1
5387	210	1
2274	673	3
4577	661	1
4376	331	2
4580	945	1
1701	927	2
1283	39	1
264	549	1
497	244	5
2540	3	2
4659	879	2
842	357	1
3389	613	1
5118	805	1
5209	605	2
824	246	1
1712	289	1
3024	821	1
5021	377	4
5363	301	1
3817	873	1
5381	780	1
1646	781	1
593	192	3
1195	560	1
4480	824	1
2357	600	5
1059	128	1
3209	603	3
2877	340	3
2406	26	1
1534	621	2
821	310	1
1939	499	4
1306	846	1
2550	649	2
2142	474	2
4528	720	1
1931	554	3
689	61	2
4000	282	3
4200	415	1
846	813	1
3000	678	2
388	606	5
2779	768	1
732	596	2
4896	36	1
3272	900	2
4242	151	2
798	771	2
4673	950	2
4860	95	2
2272	343	4
1368	351	1
612	58	2
4978	533	2
178	532	1
3507	513	1
2107	257	2
3775	270	1
682	615	1
4658	46	1
1321	560	4
3763	408	1
4583	643	1
2550	241	1
4146	772	5
3511	758	3
1582	320	1
4501	396	1
975	177	2
4415	765	1
2345	106	3
3804	229	3
1229	318	1
1715	234	1
1377	360	1
3891	336	2
244	636	2
2025	989	2
891	283	1
1667	436	1
2923	56	3
2846	848	2
390	715	2
462	791	2
2806	465	2
3067	318	4
67	317	3
2943	934	1
2990	870	3
4907	79	1
5131	962	3
2507	79	1
951	619	3
3134	235	2
196	435	3
2049	276	1
4179	818	5
5124	623	2
1965	245	1
4891	483	2
3371	359	1
4782	997	1
4489	252	1
3274	348	2
3531	757	1
510	427	2
4283	124	2
2919	604	1
5386	329	2
3183	533	2
2306	710	1
1206	961	2
4672	703	3
168	966	2
4836	355	1
3538	470	3
4879	712	1
3916	84	3
1780	375	2
1813	985	1
2888	421	1
5053	916	2
2445	448	2
2205	781	1
2663	341	3
104	345	1
4107	250	1
5259	635	4
1522	945	1
4610	777	3
2181	111	5
1553	374	1
1558	340	1
3375	844	1
4071	938	5
478	339	2
414	316	1
1248	268	2
2028	457	2
1078	20	1
3629	746	2
2824	351	1
2033	616	1
2780	806	1
958	878	2
819	647	1
2819	917	1
252	889	2
4001	408	2
2516	668	1
3225	376	1
5099	638	3
1415	336	1
5074	120	5
4411	374	2
4765	133	3
2633	711	2
5331	227	4
4270	87	1
4672	45	3
4577	818	1
4628	476	1
2889	525	1
4926	798	2
4400	372	1
2556	83	1
1166	936	1
3473	51	1
4163	66	2
4594	219	1
5139	992	1
2053	344	1
166	102	2
2103	551	3
963	147	2
3231	237	2
773	191	3
5095	855	4
3436	939	1
1878	312	3
1050	201	1
1149	278	2
2201	735	1
3044	78	1
5004	523	1
3841	868	2
4667	709	2
3623	306	3
4828	176	2
1089	126	1
2884	699	3
4379	25	1
2411	231	1
715	762	3
985	507	4
2488	912	1
3296	769	2
4433	171	2
992	34	1
448	340	3
5027	564	4
3195	86	2
2804	648	2
1088	208	3
1209	697	5
2625	490	1
5171	455	2
2473	588	1
4942	772	5
767	560	2
3025	985	2
1985	836	1
1761	871	1
3754	28	2
4194	120	1
5312	146	1
3321	409	4
936	439	4
1590	412	3
3950	483	1
578	98	2
1315	980	1
4653	577	3
1855	251	2
2461	245	1
426	822	4
4472	451	2
4946	386	3
2265	785	1
3255	587	1
5004	222	1
3045	651	2
1945	327	1
3857	918	1
2129	456	1
2226	663	1
2432	574	3
1433	254	3
2570	738	3
3672	206	1
4950	719	2
1764	625	2
2975	979	3
2747	231	1
4531	856	2
2817	136	1
3948	277	1
3065	306	1
1493	980	1
2059	12	1
1529	661	1
89	180	5
1158	824	2
444	828	4
4771	825	2
2735	452	1
2699	597	2
5301	575	5
2987	718	2
3149	977	1
3858	389	5
5387	497	1
2571	645	1
276	361	1
2782	672	1
2075	4	2
840	972	1
300	646	5
2737	113	3
2073	780	1
3206	561	3
2720	310	1
699	729	2
4500	514	1
2439	431	1
698	137	2
774	773	5
1450	447	1
1694	124	1
1673	588	1
5100	195	2
2052	513	1
3731	847	1
761	888	3
4169	608	2
253	452	1
2335	643	3
3116	56	1
695	355	2
1087	305	2
2935	688	1
3441	763	1
1834	41	1
4997	712	1
3360	935	2
1105	474	1
2690	252	1
3580	204	1
177	449	1
2233	31	1
367	967	1
645	26	1
5146	182	1
4071	272	2
600	593	3
4998	415	2
4269	533	1
4159	336	1
3297	833	2
934	836	1
3299	823	1
4954	346	2
1686	286	2
2080	339	2
2843	740	2
526	29	1
1157	835	2
2025	542	3
2977	897	1
1623	232	2
2782	107	1
4499	88	2
2567	188	1
1206	991	2
1189	908	1
4645	174	1
3586	172	1
5374	282	2
5392	823	1
2784	810	3
2364	957	1
1813	905	3
1246	381	3
2368	832	3
3226	804	2
4843	482	1
401	546	2
409	566	2
2215	278	3
840	400	1
4023	267	1
2489	811	4
4598	854	3
3881	449	2
636	633	1
2872	530	1
4128	617	2
73	834	1
5283	393	1
5220	373	1
4274	285	1
2092	522	1
4476	653	3
2769	607	2
4225	882	1
4648	959	1
4980	635	1
2234	648	2
2552	62	2
4434	551	1
1953	182	1
4238	842	4
5344	271	4
5297	246	3
2183	666	1
1173	270	1
4683	501	2
1008	818	1
4401	414	2
4470	901	3
4012	66	2
3578	810	2
4265	297	1
3991	520	3
5030	211	1
5120	291	5
4079	274	1
406	856	2
472	704	1
924	928	1
647	237	1
4021	671	2
5179	986	1
1624	85	4
853	745	3
474	45	2
1480	646	1
3312	670	3
1158	944	1
2039	400	1
4718	356	1
5196	197	2
306	672	2
1020	631	2
1541	654	1
356	448	3
4494	361	2
2704	463	2
1070	201	2
2787	55	1
3462	998	1
513	734	1
1773	829	3
2632	290	2
1360	826	2
3787	207	1
4109	933	2
676	175	4
4137	268	1
1302	120	1
91	813	2
4545	332	2
4476	334	1
3409	135	1
1973	144	2
3670	582	4
4385	659	3
390	528	3
2428	982	1
3073	755	2
1041	972	1
3050	408	2
2640	215	2
4466	786	2
458	864	3
3794	201	1
4528	307	1
1378	154	2
2417	9	1
4673	863	4
2003	94	1
4853	726	1
1208	426	5
3709	600	1
1244	766	2
3558	170	3
3718	344	1
1348	396	1
1376	713	2
3930	516	1
4885	427	3
4174	579	1
2100	336	1
88	699	1
1458	676	2
1371	931	2
2332	524	1
3816	650	3
170	665	1
1519	289	2
2858	634	3
1199	678	3
2107	912	1
1445	901	4
2769	350	1
801	292	3
2797	182	2
2249	173	2
1923	98	1
3124	252	2
4784	292	4
1345	566	1
2963	146	2
1685	745	1
2112	29	1
596	692	3
3719	455	3
3123	293	2
4464	642	1
778	233	1
1757	40	1
1359	848	2
4012	211	1
2436	303	3
2124	384	2
5238	686	3
5339	957	1
3051	427	4
2498	920	3
2088	903	1
81	447	1
2487	173	1
1638	419	1
4586	974	1
2975	922	4
3233	794	1
2528	531	1
606	674	3
4489	616	1
2073	252	4
2913	91	2
378	609	1
3804	300	3
2541	627	1
3310	807	2
1186	928	2
270	998	5
3088	15	1
2320	875	1
1452	374	2
897	296	1
1161	151	2
3580	307	1
5265	548	1
1391	407	1
529	513	4
4123	991	1
142	119	1
4278	643	1
493	188	1
1035	537	3
1228	779	1
3908	140	2
3143	479	1
